text,star,app_id,reviewDate,model_score,grammr_score
Its the best mobile security app i love it big hard work,5,com.avast.android.mobilesecurity,19/03/21,238.40988,52.318023681640625
Very Bad,1,com.avast.android.mobilesecurity,19/03/21,12686.693,0.0
Falto app,5,com.avast.android.mobilesecurity,19/03/21,4597.095,0.0
Pls stop putting 18+ rated ads so i rate 5 star cause im kid,4,com.avast.android.mobilesecurity,19/03/21,891.843,0.0
"Very good and so far very happy with Avast apps. Thank you for protecting my phone and my sanity!  3/18/21: And still very happy and grateful for every one of you!!! If I could, I would give you all a week trip, paid of coarse to Disney World after this pandemic is over! : g You deserve it!",5,com.avast.android.mobilesecurity,19/03/21,93.61577,81.27684631347655
Woot,5,com.avast.android.mobilesecurity,19/03/21,7867.5566,0.0
Recommendations...,5,com.avast.android.mobilesecurity,19/03/21,1909.3903,0.0
Gd,5,com.avast.android.mobilesecurity,19/03/21,886.7815,0.0
Avast Antivirus,5,com.avast.android.mobilesecurity,19/03/21,295.33783,40.93243408203126
Nice,5,com.avast.android.mobilesecurity,19/03/21,,0.0
Very much better,5,com.avast.android.mobilesecurity,19/03/21,303.6384,39.27232055664063
Good,5,com.avast.android.mobilesecurity,19/03/21,,0.0
Avast is pure phenomenal,5,com.avast.android.mobilesecurity,19/03/21,2570.4033,0.0
Solid and reliable for a very long time now.,5,com.avast.android.mobilesecurity,19/03/21,21.16556,95.76688804626465
Great,5,com.avast.android.mobilesecurity,19/03/21,,0.0
Good,5,com.avast.android.mobilesecurity,19/03/21,,0.0
Good apps,4,com.avast.android.mobilesecurity,19/03/21,61554.223,0.0
Usefull device,5,com.avast.android.mobilesecurity,19/03/21,16826.479,0.0
 ,5,com.avast.android.mobilesecurity,19/03/21,,0.0
Antivirus software that you can trust to ensure your expensive mobile is protected and not running apps unnecessarily and clean out some junk and offer a vpn. Worth paying a modest subscription to prolong battery life as well as protecting your phone investment.,5,com.avast.android.mobilesecurity,19/03/21,142.32039,71.53592224121094
Good,5,com.avast.android.mobilesecurity,19/03/21,,0.0
I love the app,5,com.avast.android.mobilesecurity,19/03/21,239.16536,52.16692810058594
Nice,5,com.avast.android.mobilesecurity,18/03/21,,0.0
The app is great,5,com.avast.android.mobilesecurity,18/03/21,197.34052,60.53189697265625
Very good,5,com.avast.android.mobilesecurity,18/03/21,405.5945,18.88109741210937
"Did absolutely nothing, My device needed a total wipe out because this antivirus apparently couldn't detect a virus.",2,com.avast.android.mobilesecurity,18/03/21,116.30184,76.73963165283203
"Excellent app, now have security which is effective & informative if anything appears suspicious. Provides peace of mind.",5,com.avast.android.mobilesecurity,18/03/21,214.19037,57.16192626953125
"Except for the ads, the app seems to provide great protection.",5,com.avast.android.mobilesecurity,18/03/21,71.80461,85.63907775878906
Good,5,com.avast.android.mobilesecurity,18/03/21,,0.0
good,5,com.avast.android.mobilesecurity,18/03/21,,0.0
Nice app  I recommend this app to you all,5,com.avast.android.mobilesecurity,18/03/21,168.72307,66.25538635253906
Hahahahahahahahhahahahahahahhahhaahhha,4,com.netflix.mediaclient,19/03/21,18.923521,96.21529579162598
Why the bold type series season 4 is not playing on Netflix. What happened with that. It's showing error with the app.,3,com.netflix.mediaclient,19/03/21,164.30612,67.13877563476562
Best application ever,1,com.netflix.mediaclient,19/03/21,7013.243,0.0
"Pathetic app, won't load any movies or shows, just gets stuck.",1,com.netflix.mediaclient,19/03/21,122.2301,75.5539794921875
I really love it its fun to watch movies there is option for kids and adults whoever wanna watch he can such a good app I love it (so far),5,com.netflix.mediaclient,19/03/21,123.7119,75.25762023925782
netflix is life,5,com.netflix.mediaclient,19/03/21,564.69574,0.0
Vi_Fi,1,com.netflix.mediaclient,19/03/21,1027.0533,0.0
Good,5,com.netflix.mediaclient,19/03/21,,0.0
Great!,5,com.netflix.mediaclient,19/03/21,621.4636,0.0
Sexpornvideos,1,com.netflix.mediaclient,19/03/21,49561.867,0.0
It is awesom,5,com.netflix.mediaclient,19/03/21,105.54508,78.89098358154297
Great app love the selection of movies an TV shows,5,com.netflix.mediaclient,19/03/21,500.2483,0.0
I love it but they need to add more moveies because I basicly finches netflix,5,com.netflix.mediaclient,19/03/21,520.4449,0.0
Flipping stupid,1,com.netflix.mediaclient,19/03/21,46958.21,0.0
Too much Power Consumption,4,com.netflix.mediaclient,19/03/21,1107.7329,0.0
Fun,5,com.netflix.mediaclient,19/03/21,,0.0
A very good app,5,com.netflix.mediaclient,19/03/21,293.218,41.35640258789063
Good,5,com.netflix.mediaclient,19/03/21,,0.0
Unlimited entertainment,5,com.netflix.mediaclient,19/03/21,16316.032,0.0
Lots good movies. Highly recommended.,4,com.netflix.mediaclient,19/03/21,104.16161,79.1676773071289
It is nice,5,com.netflix.mediaclient,19/03/21,164.05843,67.18831481933594
Spent hours trying to explain to them that there is a problem their end while trying to make an account and they're not interested in even checking. Terrible customer service. The app itself might be great but when you can't even make an account what's the point?,1,com.netflix.mediaclient,19/03/21,30.890915,93.82181701660156
in Mobile plan its offer 480p standared definition but i think atleast 720p is best for mobile plans are not good,1,com.netflix.mediaclient,19/03/21,580.11035,0.0
Good movies,5,com.netflix.mediaclient,19/03/21,39025.33,0.0
Intriguing,5,com.netflix.mediaclient,19/03/21,175.99985,64.80003051757812
Love to watch shows on Netflix,5,com.netflix.mediaclient,19/03/21,74.91301,85.01739807128907
I paid for this month's Netflix so stop throwing me out of my episodes while I'm watching,1,com.netflix.mediaclient,19/03/21,106.09104,78.78179168701172
Love it,5,com.netflix.mediaclient,19/03/21,267.64197,46.471606445312496
Great app love it,5,com.netflix.mediaclient,19/03/21,1088.2719,0.0
i love netflix i can watch all moves,5,com.netflix.mediaclient,19/03/21,351.17285,29.7654296875
"Si ya no puedo compartir mi clave para ver pelculas en casa de mi familia cambiare a una app que me lo permita, pero hasta el momento funciona en orden.",5,com.netflix.mediaclient,19/03/21,116.302,76.73959960937499
Lit,5,com.netflix.mediaclient,19/03/21,1288.5453,0.0
Best Online platform for Movies and web series,5,com.netflix.mediaclient,19/03/21,638.5119,0.0
Handy for travel,5,com.netflix.mediaclient,19/03/21,4419.516,0.0
I like the show coca melon.make more episodes,5,com.netflix.mediaclient,19/03/21,1000.6054,0.0
"I HATE YOU, HOW DARE YOU REMOVE ALL THE GOOD ANIMES BUT KEEP RIVERDALE??? WHAT IS WRONG WITH YOU PEOPLE IM ABOUT TO GO AHEAD AND JUST DELETE THIS DUMB APP!",1,com.netflix.mediaclient,19/03/21,48.216644,90.35667114257812
Like my post please,5,com.netflix.mediaclient,19/03/21,1067.8174,0.0
Great selection of movies and shows.,4,com.netflix.mediaclient,19/03/21,46.476997,90.70460052490235
"I'm facing this problem from last 1 week. Every time I start it, it shows as error occurred. I have even uninstalled it twice.",5,com.netflix.mediaclient,19/03/21,68.88596,86.22280731201172
Whenever I try to open the app it crashes,2,com.netflix.mediaclient,19/03/21,37.064537,92.58709259033203
 ,4,com.netflix.mediaclient,19/03/21,,0.0
Best apps of the world,5,com.netflix.mediaclient,19/03/21,206.89719,58.62056274414063
Keeps kids entertained.,5,com.netflix.mediaclient,19/03/21,178.70146,64.25970764160157
Good,5,com.netflix.mediaclient,19/03/21,,0.0
Nice,5,com.netflix.mediaclient,19/03/21,,0.0
Good,5,com.netflix.mediaclient,19/03/21,,0.0
Amazing,5,com.netflix.mediaclient,19/03/21,,0.0
Keep some telugu movies,5,com.netflix.mediaclient,19/03/21,2671.8103,0.0
Love it,5,com.netflix.mediaclient,19/03/21,267.64197,46.471606445312496
Best,5,com.netflix.mediaclient,19/03/21,,0.0
Very bad,2,com.netflix.mediaclient,19/03/21,1831.1877,0.0
Good,5,com.netflix.mediaclient,19/03/21,,0.0
Convenience definition 5 stars most definitely,5,com.netflix.mediaclient,19/03/21,2398.9075,0.0
Im devastated they are nit continuing with the dark crystal series!! I wish they had the share with friends option like on Disney plus where two people on separate screens can watch the same movie.,3,com.netflix.mediaclient,19/03/21,314.51624,37.096752929687504
This is the best app ever.,5,com.netflix.mediaclient,19/03/21,33.082302,93.38353958129882
Love it,5,com.netflix.mediaclient,19/03/21,267.64197,46.471606445312496
Good for use so far with me. Tonny.,5,com.netflix.mediaclient,19/03/21,257.2062,48.55875854492188
Goog,5,com.netflix.mediaclient,19/03/21,2868.1484,0.0
Good,5,com.netflix.mediaclient,19/03/21,,0.0
Cannot open the app. Sorry try again later.,1,com.netflix.mediaclient,19/03/21,60.26262,87.94747619628906
Very irritating in sign up...couldnot recover the password at all...very slow too,2,com.netflix.mediaclient,19/03/21,539.4763,0.0
Ok lang,3,com.netflix.mediaclient,19/03/21,327367.66,0.0
Not running becoz of error(-1001)plz solve my prblm as early as possibl,1,com.netflix.mediaclient,19/03/21,896.5619,0.0
Deadly,5,com.netflix.mediaclient,19/03/21,458.10486,8.379028320312498
He is a good friend and he has been,5,com.netflix.mediaclient,19/03/21,15.552096,96.88958072662354
 ,5,com.netflix.mediaclient,19/03/21,,0.0
it just refuses to open. i've tried uninstalling but it doesn't even let me do that and it keeps leading me to update the app but even after updating it like 15 times it still doesn't open. it keeps showing the error message. i've seen around 3 to 4 other recent reviews that have said the same thing. please work on this. edit: it started working right after I posted this review but the same thing is happening now again. please find a long term solution.,1,com.netflix.mediaclient,19/03/21,24.686821,95.06263580322265
I love it.,5,com.netflix.mediaclient,19/03/21,43.564896,91.28702087402344
Good,5,com.netflix.mediaclient,19/03/21,,0.0
Want to know about more from Netflix,5,com.netflix.mediaclient,19/03/21,89.6175,82.07649993896484
Good,5,com.netflix.mediaclient,19/03/21,,0.0
.,5,com.netflix.mediaclient,19/03/21,,0.0
"Hi guys. I want to thank you all for all the movies, series etc installed. At the same time i want to inquire about the series ""The Order"". Im not sure why it was cancelled given that it has many views.",5,com.netflix.mediaclient,19/03/21,40.973076,91.80538482666016
its so fun,5,com.netflix.mediaclient,19/03/21,2364.8274,0.0
 ,5,com.netflix.mediaclient,19/03/21,,0.0
So it seems like I'm not the only one who's experiencing problems because I've been reading the reviews that was sent this month but I am also experiencing some technical difficulties example whenever I pick a show that I want to watch I will hear the audio but I won't see anything it's just a black screen with the audio of the episode that I picked,2,com.netflix.mediaclient,19/03/21,32.94261,93.4114776611328
Need new season of stranger things. Please!,5,com.netflix.mediaclient,19/03/21,453.0159,9.396820068359379
"I'm living in Korea, but I don't need subtitles in Korean, I need it in French or Arabic",1,com.netflix.mediaclient,19/03/21,37.594795,92.48104095458984
YAAAAAAAAAAAAAAAAAAAAAAAAAY,5,com.netflix.mediaclient,19/03/21,207.91307,58.417385864257824
1 of the best app I have downloaded! High resolution.,5,com.netflix.mediaclient,19/03/21,123.294716,75.34105682373047
Good,5,com.netflix.mediaclient,19/03/21,,0.0
Good app,5,com.netflix.mediaclient,19/03/21,21316.436,0.0
It's ok,1,com.netflix.mediaclient,19/03/21,211.40747,57.718505859375
nice,1,com.netflix.mediaclient,19/03/21,,0.0
It's Netflix what do u expect exactly,5,com.netflix.mediaclient,19/03/21,2060.3005,0.0
My netflix app no longer works on my android phone so I haven't been able to access my account in ages. Keep getting error 500-1019 or 502-1019 or 503-1019 etc.. Tried all the steps to try resolve but still not working. Disappointing.,4,com.netflix.mediaclient,19/03/21,35.660137,92.86797256469727
Amazing app I love this app it is cooooooooool,5,com.netflix.mediaclient,19/03/21,122.708084,75.45838317871095
The app used to be good but all of a sudden there's been overlaps in the audio and video. And they do take a lot of time to release movies that have come out years ago. Even the ones that is supposed to be released early are still being delayed. I think you guys should fix that.,3,com.netflix.mediaclient,19/03/21,27.566153,94.48676948547363
Amazing entertainment app,5,com.netflix.mediaclient,19/03/21,6281.0635,0.0
Great but please put back scarface and family guy and american dad and the amazing world of gumball,5,com.netflix.mediaclient,19/03/21,360.8764,27.824719238281247
Add all marvel movies and series...falcon and the winter soldier...wanda vision ...and those yet to come,4,com.netflix.mediaclient,19/03/21,656.966,0.0
insists to make payment when I have already spend the money on data downloading the app,1,com.netflix.mediaclient,19/03/21,290.89355,41.8212890625
I think is a very good app for looking Movie,5,com.netflix.mediaclient,19/03/21,383.27524,23.344952392578122
"A delayy in sound. Thus, the the action and sound and subtitle aren't properly synchronized. .... minus 1 star again, for being a king of incompleteness",1,com.netflix.mediaclient,19/03/21,307.35254,38.529492187500004
Land,5,com.netflix.mediaclient,19/03/21,,0.0
I love Netflix but lots of their shows straight up suck. They always get rid of some really good shows then but in bad ones. Also I can also download certain shows and movies which is BS knowing that you're paying them monthly. I have no idea what even happened to Netflix they used to have great content and a great service as well. Unless you like watching trash shows then idk what else to tell you except they need a fixer upper.,3,com.netflix.mediaclient,19/03/21,57.140392,88.57192153930664
I think netflix is a app to watch many funny scary and more movies to me netflix is a amzing app the only thing is that it can be glitchy but thatb does not givaway from how much good movies and chill with your family and watch movies I hgope you understand what I am trying to say here I love netflix and I hope the people who gave netflix a bad rating can change your mind but its fine if you don't.,4,com.netflix.mediaclient,19/03/21,74.08531,85.18293762207031
Good movies,4,com.netflix.mediaclient,19/03/21,39025.33,0.0
Gooy,5,com.KCamsApp,19/03/21,15379.298,0.0
Excellant,5,com.KCamsApp,19/03/21,1613.0844,0.0
Please add reliance mf also,5,com.KCamsApp,19/03/21,9676.411,0.0
A very amazing game The concept is fantastic Only thing I would change is the clubs in the game majority aren't even in the top tier of their leagues,5,com.firsttouchgames.story,19/03/21,67.453316,86.50933685302734
I love this game,5,com.firsttouchgames.story,19/03/21,65.867836,86.82643280029296
Goof,5,com.firsttouchgames.story,19/03/21,2831.1133,0.0
Ok,4,com.firsttouchgames.story,19/03/21,,0.0
I love the game,5,com.firsttouchgames.story,19/03/21,102.27264,79.54547271728516
The game has supper fast players,5,com.firsttouchgames.story,19/03/21,15105.125,0.0
It's ok It's interesting,5,com.firsttouchgames.story,19/03/21,487.5538,2.489239501953122
Extied game ....to play more,5,com.firsttouchgames.story,19/03/21,2093.4702,0.0
Wonderful game,2,com.firsttouchgames.story,19/03/21,855.86316,0.0
The game is on fire . It make me feel like im the guy who is on the game .,5,com.firsttouchgames.story,19/03/21,89.81185,82.03762969970703
If you want me to score from 25 yards and assist with my player then stop forcing me to play to to wing.,1,com.firsttouchgames.story,19/03/21,144.73418,71.05316467285157
Pubg jai,4,com.firsttouchgames.story,19/03/21,3913.3987,0.0
"The game is nice I Love Score, Hero",4,com.firsttouchgames.story,19/03/21,931.57294,0.0
 ,5,com.firsttouchgames.story,19/03/21,,0.0
"This game is totally a waste. As own player plays like lol and opponents are way better than them. Even when someone from team takes the ball and passes the other player of his team. Player dribbles and pass the ball to the opponent. Player's are bit slow sometimes. When a header is coming to a player opponents take that shot, This shows how much slow the player's are of our team.",1,com.firsttouchgames.story,19/03/21,77.627815,84.4744369506836
Its a good game but a little hard i like it,5,com.firsttouchgames.story,19/03/21,67.76888,86.44622344970702
Challenging game,5,com.firsttouchgames.story,19/03/21,131.63281,73.67343749999999
I like and love this game,5,com.firsttouchgames.story,19/03/21,56.20223,88.75955429077148
 ,5,com.firsttouchgames.story,19/03/21,,0.0
ABDUL razaq,1,com.firsttouchgames.story,19/03/21,1861.2225,0.0
Prokash bhai,4,com.firsttouchgames.story,19/03/21,1991.3102,0.0
Superb...,5,com.firsttouchgames.story,19/03/21,1689.8604,0.0
Nice game that am enjoying nowadays,5,com.firsttouchgames.story,19/03/21,3647.7478,0.0
samil,5,com.firsttouchgames.story,19/03/21,518.7707,0.0
Bhot hard,5,com.firsttouchgames.story,19/03/21,74196.75,0.0
Good game,5,com.firsttouchgames.story,19/03/21,2247.7815,0.0
Wawa game,5,com.firsttouchgames.story,19/03/21,8736.525,0.0
As,5,com.firsttouchgames.story,19/03/21,,0.0
 ,3,com.firsttouchgames.story,19/03/21,,0.0
Onder game,5,com.firsttouchgames.story,19/03/21,41615.484,0.0
Perfect,5,com.firsttouchgames.story,19/03/21,,0.0
Suppar,5,com.firsttouchgames.story,19/03/21,554.51654,0.0
Good game i think this game is good but please remove life's because it disturb in playing if you want to put it so please give extra life's,4,com.firsttouchgames.story,19/03/21,140.50786,71.89842834472657
very nice,5,com.firsttouchgames.story,19/03/21,6605.0415,0.0
great game,5,com.firsttouchgames.story,19/03/21,1721.3339,0.0
The best game ever,5,com.firsttouchgames.story,19/03/21,220.11072,55.977856445312504
Super,5,com.firsttouchgames.story,19/03/21,,0.0
Hot style,5,com.firsttouchgames.story,19/03/21,9972.621,0.0
Bueno,5,com.firsttouchgames.story,19/03/21,13078.157,0.0
"Not bad,i love the game...",4,com.firsttouchgames.story,19/03/21,236.15503,52.76899414062499
KHULAKAHLE DLAMINI,5,com.firsttouchgames.story,19/03/21,785.2325,0.0
Awesome,5,com.firsttouchgames.story,19/03/21,,0.0
"Good game add player like neymar messi, RONALDO it will be great",5,com.firsttouchgames.story,19/03/21,491.9934,1.6013183593750036
"Its good but i will like to controll the players,where to move to. just think about it.",5,com.firsttouchgames.story,19/03/21,123.22795,75.35440979003907
Very good but need work,3,com.firsttouchgames.story,19/03/21,258.84048,48.231903076171875
Is good,5,com.firsttouchgames.story,19/03/21,2716.2803,0.0
Good game,1,com.firsttouchgames.story,19/03/21,2247.7815,0.0
very nice n Good game,4,com.firsttouchgames.story,19/03/21,4747.303,0.0
 ,5,com.firsttouchgames.story,19/03/21,,0.0
Good,3,com.firsttouchgames.story,19/03/21,,0.0
Nice one,5,com.firsttouchgames.story,19/03/21,564.93567,0.0
It's a good better then FIFA on Xbox one and ps1 2 3 4 5,5,com.firsttouchgames.story,19/03/21,215.4914,56.90172119140625
i like very much this game but plas add myanmar(Burma) national flag add plase,5,com.firsttouchgames.story,19/03/21,603.8775,0.0
So good So nice Fantastic game,5,com.firsttouchgames.story,19/03/21,3623.557,0.0
Ooooo yeah great,5,com.firsttouchgames.story,19/03/21,8460.231,0.0
Mint game,5,com.firsttouchgames.story,19/03/21,8794.254,0.0
Good ase,5,com.firsttouchgames.story,19/03/21,4214.3896,0.0
So easy to download,3,com.firsttouchgames.story,19/03/21,298.31177,40.337646484375
Best game,5,com.firsttouchgames.story,19/03/21,1745.2948,0.0
Super,5,com.firsttouchgames.story,19/03/21,,0.0
 ,1,com.firsttouchgames.story,19/03/21,,0.0
Good,5,com.firsttouchgames.story,19/03/21,,0.0
the game is great...my best game,5,com.firsttouchgames.story,19/03/21,143.76749,71.24650268554687
"I were not giving one star also but, It is the worst game in all over WORLD. DON'T DOWNLOAD IT. No settings is good...",1,com.firsttouchgames.story,19/03/21,161.88487,67.6230255126953
I love it finally something I can enjoy,4,com.firsttouchgames.story,19/03/21,148.08954,70.38209228515625
Foll of fun,5,com.firsttouchgames.story,19/03/21,5278.246,0.0
Super,5,com.firsttouchgames.story,19/03/21,,0.0
Adpolli game sup sup sup sups sup,5,com.firsttouchgames.story,19/03/21,1924.3391,0.0
Good,3,com.firsttouchgames.story,19/03/21,,0.0
Is.good game,5,com.firsttouchgames.story,19/03/21,1381.2667,0.0
So trash,5,com.firsttouchgames.story,19/03/21,122032.05,0.0
Quick review,5,com.firsttouchgames.story,19/03/21,8140.0757,0.0
A good game............... . . . . . . . . . . . . . . . . . . .,5,com.firsttouchgames.story,19/03/21,6.8164167,98.6367166519165
The best way to get in the game I love it,3,com.firsttouchgames.story,19/03/21,34.28567,93.14286575317384
"very, very many ads, = each ~1min. interruption. Not recommended.",1,com.firsttouchgames.story,19/03/21,589.3657,0.0
Nice game,5,com.firsttouchgames.story,19/03/21,2355.0483,0.0
Gooooooooo,4,com.firsttouchgames.story,19/03/21,701.123,0.0
Fafakth ana sapam ila,3,com.firsttouchgames.story,19/03/21,3330.99,0.0
Love the game but please improve the graphics and players go thru other players when passing the ball,4,com.firsttouchgames.story,19/03/21,282.4723,43.5055419921875
I love this game,5,com.firsttouchgames.story,19/03/21,65.867836,86.82643280029296
Not bad,3,com.firsttouchgames.story,19/03/21,5034.7417,0.0
Great game.,5,com.firsttouchgames.story,19/03/21,137.06352,72.58729553222656
This game is so awesome the graphics and everything but some time it lugs best game,5,com.firsttouchgames.story,19/03/21,283.84232,43.231536865234375
PLAYER'S IMPROVE IQ LEVEL,1,com.firsttouchgames.story,19/03/21,133.91354,73.21729125976563
 ,5,com.firsttouchgames.story,19/03/21,,0.0
This is a good game.but it have many problem please don't download this,1,com.firsttouchgames.story,19/03/21,115.99645,76.8007095336914
Goodfootball,1,com.firsttouchgames.story,19/03/21,90260.2,0.0
 ,4,com.firsttouchgames.story,19/03/21,,0.0
Superb,5,com.firsttouchgames.story,19/03/21,591.2006,0.0
Super,4,com.firsttouchgames.story,19/03/21,,0.0
It OK bro,5,com.firsttouchgames.story,19/03/21,43044.492,0.0
App is so good,5,com.firsttouchgames.story,19/03/21,102.15372,79.56925659179687
I love This game I never get bored playing it I prefer it than other football games where you have to toggle many controls apart from that I wish you could customize your jerseys colour and pattern.,5,com.firsttouchgames.story,19/03/21,110.08013,77.98397369384766
Tension free,5,com.firsttouchgames.story,19/03/21,12554.049,0.0
Nice launcher.,5,com.gau.go.launcherex,19/03/21,1313.5499,0.0
This game sucks the heart system really Is bad for a new player like me and am not spending money on this game so much wasted potential,1,com.firsttouchgames.story,19/03/21,168.54665,66.2906707763672
Very very Good,5,com.firsttouchgames.story,19/03/21,1105.4524,0.0
A really good football game. Although has many faults.,4,com.firsttouchgames.story,19/03/21,111.633415,77.6733169555664
Hello sir I am harsh sirohi my winning money amount is not to send my paytm account number please reply me and giving the update on this application,3,in.publicam.cricsquad,19/03/21,494.32147,1.1357055664062532
Great videos are present in the Heroes section of the 100MB app. They are a delight to watch and I can learn so many new facts from them.,5,in.publicam.cricsquad,19/03/21,47.90383,90.41923370361327
The Heroes section on the 100MB app has some great videos on cricketers and they are a fun to watch on the 100MB app.,5,in.publicam.cricsquad,19/03/21,52.505013,89.49899749755859
"I am a great fan of quizzes so any quiz - be it the T20 multiplayer quiz or the cash quiz game, I am going to play it on the 100MB app.",5,in.publicam.cricsquad,19/03/21,82.36676,83.52664794921874
The T20 multiplayer quiz on 100MB is quite a fun game as i like T20 and quizzes - both. It feels relaxing to have your knowledge tested.,5,in.publicam.cricsquad,19/03/21,229.60466,54.07906799316407
"Free fantasy offers upto 5000 rupees of cash prizes, and since I like the game, winning big is a thing that happens to me every day!",5,in.publicam.cricsquad,19/03/21,95.35481,80.92903747558594
The cricket tambola game on the 100MB app requires a bit of understanding at first but after that I could play the game like a pro easily!,5,in.publicam.cricsquad,19/03/21,145.49228,70.90154418945312
The multisport cash quiz is a fun game to play and one can win upto 2000 rupees everyday. It is a limited time so try your luck on it easily!,5,in.publicam.cricsquad,19/03/21,82.84961,83.43007812500001
I comment on every post that Sachin makes on the Fanwall section and I love to see his views in the form of videos on Team India.,5,in.publicam.cricsquad,19/03/21,72.98703,85.40259399414063
"The Fanwall section on the 100MB app is great, and it helps me interact with Sachin's posts and questions in the form of comments.",5,in.publicam.cricsquad,19/03/21,91.68744,81.66251220703124
"The 100MB app has a lot of videos on many topics like who has the most world records, what records Rohit Sharma holds in ODI and so on.",5,in.publicam.cricsquad,19/03/21,83.62149,83.27570190429687
The videos posted on the 100MB app cover a wide range of topics and it's total fun to see them. I would request them to come up with more such videos.,5,in.publicam.cricsquad,19/03/21,44.650917,91.06981658935547
 ,5,com.gau.go.launcherex,19/03/21,,0.0
Any Sachin fan should get on board because this is the only app where he posts tips for the team in video format and it's fun to watch.,5,in.publicam.cricsquad,19/03/21,54.909077,89.01818466186523
I get low data speeds with my carrier so watching matches live is not an option for me. I check live match scores on the 100MB app.,5,in.publicam.cricsquad,19/03/21,83.1362,83.37276000976563
"My data speeds are not up to the mark, so I cannot watch live matches. but the 100MB app helps me check live match scores easily.",5,in.publicam.cricsquad,19/03/21,74.790764,85.0418472290039
I often have to use data for other purposes so I use the 100MB app to check live match scores. It consumes much less data.,5,in.publicam.cricsquad,19/03/21,80.329544,83.93409118652345
The internet connectivity in my area is not strong enough to watch matches live so I use the 100MB app to check live match scores.,5,in.publicam.cricsquad,19/03/21,66.3384,86.73231964111328
I use the 100MB app to check scores live as watching matches live consumes a lot of data. I don't want that so I use the 100MB app.,5,in.publicam.cricsquad,19/03/21,50.47159,89.90568237304689
"I can always watch the highlights later as I stay very busy. Thus, I just use the 100MB app to check the live scores on the go.",5,in.publicam.cricsquad,19/03/21,66.770004,86.64599914550782
"Showing live scores won't consume a lot of data, and that is the reason why I don't watch them live but use the 100MB app for the scores.",5,in.publicam.cricsquad,19/03/21,58.690845,88.26183090209962
Good,5,com.gau.go.launcherex,19/03/21,,0.0
This is actually my first time of using this go launcher so maybe in the future i'll this and rate it at 5 stars,4,com.gau.go.launcherex,19/03/21,76.20957,84.75808563232422
Awesome,5,com.gau.go.launcherex,19/03/21,,0.0
Marvelous apps,5,com.gau.go.launcherex,19/03/21,11505.761,0.0
This is a wonderful app,1,com.gau.go.launcherex,19/03/21,72.62019,85.47596130371093
Ok app,4,com.gau.go.launcherex,19/03/21,29893.008,0.0
Good,5,com.gau.go.launcherex,19/03/21,,0.0
its too laggggg.pls help...,5,com.gau.go.launcherex,19/03/21,817.9342,0.0
Good,5,com.gau.go.launcherex,19/03/21,,0.0
Masha Allah,5,video.like,19/03/21,9769.693,0.0
Good,4,com.gau.go.launcherex,19/03/21,,0.0
Nice,5,com.gau.go.launcherex,19/03/21,,0.0
it's very nice app,1,com.gau.go.launcherex,19/03/21,353.21143,29.357714843750003
Most Wonderful,5,com.gau.go.launcherex,19/03/21,455448.28,0.0
Nice app,5,com.gau.go.launcherex,19/03/21,16875.27,0.0
Amazing.,5,com.gau.go.launcherex,19/03/21,40.498672,91.90026550292968
"Great, enjoy the app",5,com.gau.go.launcherex,18/03/21,151.75607,69.64878540039062
Love the experience so far,5,com.gau.go.launcherex,18/03/21,91.69938,81.66012420654297
This application is so cool is nice omg i love it,5,com.gau.go.launcherex,18/03/21,179.42595,64.11481018066407
Good,5,com.gau.go.launcherex,18/03/21,,0.0
Wow i love it,5,video.like,19/03/21,96.31193,80.73761444091797
super,5,video.like,19/03/21,,0.0
Excellent,5,video.like,19/03/21,,0.0
Good,5,video.like,19/03/21,,0.0
Bekar ghatiya ghatiya bekar ghatiya ghatiya bekar,5,video.like,19/03/21,35.483437,92.90331268310547
good app,5,video.like,19/03/21,17482.943,0.0
Niec,5,video.like,19/03/21,393.47314,21.305371093750004
The app is just soooo fun,5,video.like,19/03/21,123.91275,75.21744995117187
Nice apo,5,video.like,19/03/21,1277.801,0.0
Nice job,5,video.like,19/03/21,3252.2332,0.0
Love    it,5,video.like,19/03/21,807.1081,0.0
Awesome,5,video.like,19/03/21,,0.0
 ,5,video.like,19/03/21,,0.0
My daughter likes it so i like it,5,video.like,19/03/21,117.572426,76.48551483154297
Plzzzz viral Kar dana,5,video.like,19/03/21,11755.909,0.0
Nice vai,5,video.like,19/03/21,3675.3093,0.0
Jd,5,video.like,19/03/21,990.5573,0.0
Very nice app,5,video.like,19/03/21,2618.0896,0.0
Follow me account likee,5,video.like,19/03/21,13714.892,0.0
I love this app,5,video.like,19/03/21,126.04986,74.79002838134765
Fun,5,video.like,19/03/21,,0.0
Arslan jutt7564,5,video.like,19/03/21,1929.1525,0.0
Umar_sargodha,5,video.like,19/03/21,586.46423,0.0
I love it,5,video.like,19/03/21,135.78033,72.84393310546875
Fahad,5,video.like,19/03/21,352.8719,29.425622558593744
Loved it,4,video.like,19/03/21,301.26596,39.74680786132813
Great tha likee apps,5,video.like,19/03/21,27558.512,0.0
Plz Viral My Likee Account,5,video.like,19/03/21,5344.943,0.0
Abc,5,video.like,19/03/21,465.5995,6.880102539062505
RiyaMoni,5,video.like,19/03/21,8939.161,0.0
I want some more option at Likeeapp but i will spurt this app its very great app and ejoy full app i like it so much,3,video.like,19/03/21,381.20178,23.759643554687504
Nice,5,video.like,19/03/21,,0.0
